layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
0,0,0.8991,6.6296,6.76402,0.6964,2.6122,20
0,6,0.8991,6.7766,7.52936,0.6767,2.4854,14
1,3,0.8977,6.3605,6.66413,0.7572,3.7647,7
1,4,0.8977,6.2908,7.30727,0.7637,3.8209,7
6,4,0.8974,6.2468,9.82245,0.7610,3.8209,21
8,9,0.8970,6.4291,8.74262,0.7345,3.3247,20
4,2,0.8952,5.6734,11.69395,0.8388,7.7576,11
5,2,0.8923,6.6940,8.95831,0.6921,2.6667,21
6,8,0.8923,6.6085,9.52422,0.7063,2.7826,21
7,8,0.8920,6.8891,9.10981,0.6486,2.2069,16
7,3,0.8901,5.9311,10.81341,0.8036,5.8182,21
3,6,0.8887,7.0327,6.81037,0.6131,2.0157,6
6,3,0.8829,6.0265,10.98823,0.7986,4.9231,29
0,2,0.8829,6.6639,6.56637,0.6947,2.6667,20
2,2,0.8827,7.0076,10.32461,0.6249,2.1333,3
3,7,0.8827,6.9971,8.90604,0.6238,2.0645,4
0,9,0.8817,6.4369,6.37770,0.7396,3.4133,14
2,9,0.8816,6.9042,9.38992,0.6495,2.3704,2
9,3,0.8812,6.7564,8.90615,0.6772,2.5600,24
2,1,0.8797,5.9504,10.28690,0.8072,5.5652,15
2,0,0.8770,6.7827,6.31743,0.6742,2.5347,20
4,9,0.8770,6.6477,8.48861,0.6927,2.7527,26
2,8,0.8764,6.6449,9.35612,0.7033,2.7826,2
0,10,0.8761,6.6450,6.23927,0.7083,3.0843,17
3,8,0.8741,6.7602,8.64889,0.6803,2.6122,5
1,6,0.8728,6.7735,7.64602,0.6720,2.3704,24
0,11,0.8707,6.6472,5.88624,0.7050,2.9767,17
1,7,0.8677,6.4226,6.83376,0.7407,3.3684,14
11,0,0.8667,6.7670,6.25502,0.6760,2.5098,9
3,11,0.8641,6.9257,7.29801,0.6422,2.2069,9
3,5,0.8598,6.1465,9.03646,0.7790,4.6545,12
1,5,0.8594,6.6825,6.78283,0.6991,2.8132,20
4,3,0.8520,6.7614,9.43988,0.6836,2.6122,8
4,1,0.8478,6.9085,9.04483,0.6492,2.2857,8
0,8,0.8383,6.9659,7.90778,0.6283,2.1880,7
0,1,0.0000,6.1357,24.94008,0.7882,5.4468,0
0,3,0.0000,6.4489,21.31676,0.7374,3.6571,0
0,4,0.0000,6.8389,12.74869,0.6629,2.3925,0
0,5,0.0000,6.7716,19.94580,0.6749,2.4381,0
1,10,0.0000,6.6456,9.64883,0.7004,3.0476,0
1,11,0.0000,6.6478,17.76058,0.7027,2.7826,0
4,7,0.0000,6.7497,9.04157,0.6818,2.5098,0
4,11,0.0000,7.2606,23.97601,0.5497,1.8156,0
10,6,0.0000,6.5868,12.76638,0.7139,2.9091,0
11,8,0.0000,7.0156,11.71850,0.6155,2.1333,0
