li,hi,lj,hj,cosine,wavelet,energy_profile,pearson,emd
0,2,1,7,0.9772,0.9808,0.9951,0.9712,0.0117
0,2,1,8,0.9554,0.9536,0.9615,0.9470,0.0244
0,2,1,9,0.9438,0.9370,0.9431,0.9358,0.0345
0,2,1,10,0.4683,0.7243,0.9809,0.3038,0.0218
0,2,1,11,0.4736,0.4558,0.9138,0.3678,0.0474
0,2,2,0,0.9066,0.9067,0.9955,0.8792,0.0159
0,2,2,1,0.9219,0.9200,0.9571,0.9113,0.0439
0,2,2,2,0.6408,0.6831,0.9554,0.5576,0.0320
0,2,2,3,0.8791,0.8593,0.9631,0.8469,0.0131
0,2,2,4,0.8926,0.9129,0.9444,0.8684,0.0286
0,2,2,5,0.8332,0.8483,0.9891,0.7857,0.0182
0,2,2,6,0.9178,0.9115,0.9377,0.9066,0.0442
0,2,2,7,0.8677,0.8716,0.9837,0.8261,0.0199
0,2,2,8,0.7711,0.8406,0.9882,0.7123,0.0192
0,2,2,9,0.6441,0.7429,0.9993,0.5428,0.0150
0,2,2,10,0.9528,0.9528,0.9944,0.9388,0.0114
0,2,2,11,0.9296,0.9163,0.9530,0.9195,0.0409
0,2,3,0,0.8608,0.8340,0.9104,0.8521,0.0748
0,2,3,1,0.9288,0.9238,0.9413,0.9185,0.0392
0,2,3,2,0.6961,0.7035,0.9644,0.6219,0.0257
0,2,3,3,0.8758,0.8808,0.9351,0.8551,0.0458
0,2,3,4,0.8672,0.8385,0.9136,0.8591,0.0745
0,2,3,5,0.9373,0.9439,0.9842,0.9244,0.0253
0,2,3,6,0.8159,0.8610,0.9944,0.7595,0.0160
0,2,3,7,0.7414,0.7440,0.9791,0.6749,0.0213
0,2,3,8,0.7604,0.7748,0.9396,0.7051,0.0325
0,2,3,9,0.8473,0.8869,0.9431,0.8141,0.0357
0,2,3,10,0.9238,0.9118,0.9390,0.9125,0.0395
0,2,3,11,0.8885,0.8755,0.9785,0.8593,0.0244
0,2,4,0,0.8140,0.8557,0.9358,0.7737,0.0341
0,2,4,1,0.8982,0.8801,0.9479,0.8787,0.0359
0,2,4,2,0.8866,0.8651,0.9275,0.8767,0.0632
